country,full_name,office_level,office_title,jurisdiction_type,jurisdiction_code,state,district,block,ward,local_body_type,local_body_name,normalized_name,transliterated_name,party,term_start,term_end,source_url,source_last_updated,status
IN,ശാരദ സജികുമാർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W007,Kerala,Ernakulam,,007,grama_panchayat,ഞാറയ്Ď ൽ,ശാരദ സജികുമാർ,shaaradha sajaikaumaar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ദീപ സാജു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W008,Kerala,Ernakulam,,008,grama_panchayat,ഞാറയ്Ď ൽ,ദീപ സാജു,dhaeepa saajau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സലജ രാജീവ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W009,Kerala,Ernakulam,,009,grama_panchayat,ഞാറയ്Ď ൽ,സലജ രാജീവ്,salaja raajaeeva,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ൈലമി ദാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W010,Kerala,Ernakulam,,010,grama_panchayat,ഞാറയ്Ď ൽ,ൈലമി ദാസ്,ailamai dhaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രാജി ജിേഘാഷ് കുമാർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W011,Kerala,Ernakulam,,011,grama_panchayat,ഞാറയ്Ď ൽ,രാജി ജിേഘാഷ് കുമാർ,raajai jaieeghaassha kaumaar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െക പി സുനിൽദŘ ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W012,Kerala,Ernakulam,,012,grama_panchayat,ഞാറയ്Ď ൽ,െക പി സുനിൽദŘ ്,eka pai saunaildhaŘ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സജീഷ് മī ാടൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W013,Kerala,Ernakulam,,013,grama_panchayat,ഞാറയ്Ď ൽ,സജീഷ് മī ാടൻ,sajaeessha maī atan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രാജീവ്റാം (പി പി ഗാĤ ി),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W014,Kerala,Ernakulam,,014,grama_panchayat,ഞാറയ്Ď ൽ,രാജീവ്റാം (പി പി ഗാĤ ി),raajaeevarraam (pai pai gaaĤ i),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െഡĦ ി വർąീസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W015,Kerala,Ernakulam,,015,grama_panchayat,ഞാറയ്Ď ൽ,െഡĦ ി വർąീസ്,edaĦ i varąeesa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എ ആർ ചL·ģേബാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W016,Kerala,Ernakulam,,016,grama_panchayat,ഞാറയ്Ď ൽ,എ ആർ ചL·ģേബാസ്,e aar chaL·ģeebaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രമÝ ദിലീപ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07034-W017,Kerala,Ernakulam,,017,grama_panchayat,ഞാറയ്Ď ൽ,രമÝ ദിലീപ്,ramaÝ dhailaeepa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിതിൻ പി എ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W001,Kerala,Ernakulam,,001,grama_panchayat,നായരĢ ലം,ജിതിൻ പി എ,jaithain pai e,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിൻഷ ബാലാജി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W002,Kerala,Ernakulam,,002,grama_panchayat,നായരĢ ലം,ജിൻഷ ബാലാജി,jainssha baalaajai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വിജില രാധാകൃഷ്ണൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W003,Kerala,Ernakulam,,003,grama_panchayat,നായരĢ ലം,വിജില രാധാകൃഷ്ണൻ,vaijaila raadhhaakarisshanan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എം എŌ ് സുേമഷ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W004,Kerala,Ernakulam,,004,grama_panchayat,നായരĢ ലം,എം എŌ ് സുേമഷ്,em eŌ saueemassha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എൻ പി ഷിബു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W005,Kerala,Ernakulam,,005,grama_panchayat,നായരĢ ലം,എൻ പി ഷിബു,en pai sshaibau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േമവിസ് ബിബിൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W006,Kerala,Ernakulam,,006,grama_panchayat,നായരĢ ലം,േമവിസ് ബിബിൻ,eemavaisa baibain,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രമÝ L·ബിേജഷ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W007,Kerala,Ernakulam,,007,grama_panchayat,നായരĢ ലം,രമÝ L·ബിേജഷ്,ramaÝ L·baieejassha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സീന ആhണി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W008,Kerala,Ernakulam,,008,grama_panchayat,നായരĢ ലം,സീന ആhണി,saeena aahnai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േഹന വിജയരാജൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W009,Kerala,Ernakulam,,009,grama_panchayat,നായരĢ ലം,േഹന വിജയരാജൻ,eehana vaijayaraajan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െസൗŘ ് വി ആർ മധു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W010,Kerala,Ernakulam,,010,grama_panchayat,നായരĢ ലം,െസൗŘ ് വി ആർ മധു,esaauŘ vai aar madhhau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െജയ്നി േസവÝർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W011,Kerala,Ernakulam,,011,grama_panchayat,നായരĢ ലം,െജയ്നി േസവÝർ,ejayanai eesavaÝr,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജാബി വർąീസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W012,Kerala,Ernakulam,,012,grama_panchayat,നായരĢ ലം,േജാബി വർąീസ്,eejaabai varąeesa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നിേജാ േജാസഫ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W013,Kerala,Ernakulam,,013,grama_panchayat,നായരĢ ലം,നിേജാ േജാസഫ്,naieejaa eejaasapha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിതിൻലാൽ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W014,Kerala,Ernakulam,,014,grama_panchayat,നായരĢ ലം,ജിതിൻലാൽ,jaithainlaal,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എൻ ആർ ഗിരീശൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W015,Kerala,Ernakulam,,015,grama_panchayat,നായരĢ ലം,എൻ ആർ ഗിരീശൻ,en aar gairaeeshan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സുമ േവണു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W016,Kerala,Ernakulam,,016,grama_panchayat,നായരĢ ലം,സുമ േവണു,sauma eevanau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിഷ L·ശീരാജ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07035-W017,Kerala,Ernakulam,,017,grama_panchayat,നായരĢ ലം,ജിഷ L·ശീരാജ്,jaissha L·shaeeraaja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എം െജ ഫിേറാസ് (P.T),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W001,Kerala,Ernakulam,,001,grama_panchayat,എടവനĎ ാട്,എം െജ ഫിേറാസ് (P.T),em eja phaieerraasa (P.T),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സാജിŘ ് െക എ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W002,Kerala,Ernakulam,,002,grama_panchayat,എടവനĎ ാട്,സാജിŘ ് െക എ,saajaiŘ eka e,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,റിനീഷ് (മണി),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W003,Kerala,Ernakulam,,003,grama_panchayat,എടവനĎ ാട്,റിനീഷ് (മണി),rrainaeessha (manai),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മിനി പുരുേഷാŘ മൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W004,Kerala,Ernakulam,,004,grama_panchayat,എടവനĎ ാട്,മിനി പുരുേഷാŘ മൻ,mainai pauraueesshaaŘ man,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ബിേനായ് ഇ ആർ (വിേനാദ്),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W005,Kerala,Ernakulam,,005,grama_panchayat,എടവനĎ ാട്,ബിേനായ് ഇ ആർ (വിേനാദ്),baieenaaya i aar (vaieenaadha),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മരിയ േറാസ് മി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W006,Kerala,Ernakulam,,006,grama_panchayat,എടവനĎ ാട്,മരിയ േറാസ് മി,maraiya eerraasa mai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീല സുേരഷ് ബാബു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W007,Kerala,Ernakulam,,007,grama_panchayat,എടവനĎ ാട്,ഷീല സുേരഷ് ബാബു,sshaeela saueerassha baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ. പി എൻ തĪരാജ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W008,Kerala,Ernakulam,,008,grama_panchayat,എടവനĎ ാട്,അഡŠ. പി എൻ തĪരാജ്,adaŠ. pai en thaĪraaja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ൈനസി വേĎ ാ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W009,Kerala,Ernakulam,,009,grama_panchayat,എടവനĎ ാട്,ൈനസി വേĎ ാ,ainasai vaeeĎ a,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വിജി ടീøർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W010,Kerala,Ernakulam,,010,grama_panchayat,എടവനĎ ാട്,വിജി ടീøർ,vaijai taeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീബ േറായി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W011,Kerala,Ernakulam,,011,grama_panchayat,എടവനĎ ാട്,ഷീബ േറായി,sshaeeba eerraayai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െജയ്ബി ജൂണി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W012,Kerala,Ernakulam,,012,grama_panchayat,എടവനĎ ാട്,െജയ്ബി ജൂണി,ejayabai jaoonai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െകാømേL·തസÝ നിഷിൽ (ഡിĦ),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W013,Kerala,Ernakulam,,013,grama_panchayat,എടവനĎ ാട്,െകാømേL·തസÝ നിഷിൽ (ഡിĦ),ekaaømeeL·thasaÝ naisshail (daiĦ),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സജിŘ ് (കുŜൻ),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W014,Kerala,Ernakulam,,014,grama_panchayat,എടവനĎ ാട്,സജിŘ ് (കുŜൻ),sajaiŘ (kauŜn),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,L·പബിൻ പി പി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07036-W016,Kerala,Ernakulam,,016,grama_panchayat,എടവനĎ ാട്,L·പബിൻ പി പി,L·pabain pai pai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,കുĶ ുേമാൻ അഗŋ ിൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W001,Kerala,Ernakulam,,001,grama_panchayat,പĖ ിĺmറം,കുĶ ുേമാൻ അഗŋ ിൻ,kauĶ ueemaan agaŋ in,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വിൽസൻ െക എഫ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W002,Kerala,Ernakulam,,002,grama_panchayat,പĖ ിĺmറം,വിൽസൻ െക എഫ്,vailsan eka epha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,L·പഷീല ബാബു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W003,Kerala,Ernakulam,,003,grama_panchayat,പĖ ിĺmറം,L·പഷീല ബാബു,L·passhaeela baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,പി ജി ജയൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W004,Kerala,Ernakulam,,004,grama_panchayat,പĖ ിĺmറം,പി ജി ജയൻ,pai jai jayan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീല േഗാപി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W005,Kerala,Ernakulam,,005,grama_panchayat,പĖ ിĺmറം,ഷീല േഗാപി,sshaeela eegaapai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിഷ സജു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W006,Kerala,Ernakulam,,006,grama_panchayat,പĖ ിĺmറം,ജിഷ സജു,jaissha sajau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േബബി നേടശൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W007,Kerala,Ernakulam,,007,grama_panchayat,പĖ ിĺmറം,േബബി നേടശൻ,eebabai naeetashan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െഹൻL·ടി കുĶ ുേമാൻ (മനു),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W008,Kerala,Ernakulam,,008,grama_panchayat,പĖ ിĺmറം,െഹൻL·ടി കുĶ ുേമാൻ (മനു),ehanL·tai kauĶ ueemaan (manau),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഇ െക ജയൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W009,Kerala,Ernakulam,,009,grama_panchayat,പĖ ിĺmറം,ഇ െക ജയൻ,i eka jayan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സി എ സേħ ാഷ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W010,Kerala,Ernakulam,,010,grama_panchayat,പĖ ിĺmറം,സി എ സേħ ാഷ്,sai e saeeħ assha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ടി എസ് ബാബു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W011,Kerala,Ernakulam,,011,grama_panchayat,പĖ ിĺmറം,ടി എസ് ബാബു,tai esa baabau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െക എൻ ഷിബു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W012,Kerala,Ernakulam,,012,grama_panchayat,പĖ ിĺmറം,െക എൻ ഷിബു,eka en sshaibau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ദിജി L·പദീപൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W013,Kerala,Ernakulam,,013,grama_panchayat,പĖ ിĺmറം,ദിജി L·പദീപൻ,dhaijai L·padhaeepan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വി ബി സുനിൽകുമാർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07037-W014,Kerala,Ernakulam,,014,grama_panchayat,പĖ ിĺmറം,വി ബി സുനിൽകുമാർ,vai bai saunailkaumaar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
